,category,filename,text,movie_name
876,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"sheds light on the darkest corner of America’s soul – and the man with the torch is the unlikely figure of a shuffling, bespectacled and overweight and underpaid filmmaker in baggy jeans.",bowling_for_columbine
877,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,Bowling for Columbine” remains a disquieting and thought-provoking film,bowling_for_columbine
878,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"For the most part, it's a work of incendiary genius, steering clear of knee-jerk reactions and quick solutions.",bowling_for_columbine
879,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Hardly an objective documentary, but it's great cinematic polemiclove Moore or loathe him, you've got to admirethe intensity with which he's willing to express his convictions.",bowling_for_columbine
880,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"It is a film that will have people walking out halfway through, will encourage others to stand up and applaud, and will, undoubtedly, leave both camps engaged in a ferocious debate for years to come.",bowling_for_columbine
881,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Stuffed to the brim with ideas, American instigator Michael Moore’s film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition.",bowling_for_columbine
882,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"The film's strength isn't in its details, but in the larger picture it paints - of a culture in conflict with itself, with the thin veneer of nationalism that covers our deepest, media-soaked fears.",bowling_for_columbine
883,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,The most bold and socially important film to hit theaters this year.,bowling_for_columbine
884,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"No one goes unindicted here, which is probably for the best. And if you're not nearly moved to tears by a couple of scenes, you've got ice water in your veins.",bowling_for_columbine
885,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Even if the world doesn't see things the way Michael Moore does, his questions are worth asking.… and Bowling for Columbine benefits from his iconoclastic zeal.",bowling_for_columbine
886,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"With 'Bowling for Columbine,' Michael Moore gives us the perfect starting point for a national conversation about guns, violence, and fear.",bowling_for_columbine
887,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,A thought-provoking picture.,bowling_for_columbine
888,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,Where Bowling for Columbine is at its most valuable is in its examination of America's culture of fear as a root cause of gun violence.,bowling_for_columbine
889,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,Very very good,bowling_for_columbine
890,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"If, as the old saying goes, the role of the journalist is to 'comfort the afflicted and afflict the comfortable,' then in Bowling For Columbine, Moore fulfils the requirements beyond all previous measure.",bowling_for_columbine
891,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"'Moore is like a progressive bull in a china shop, a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism.'",bowling_for_columbine
892,rotten,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Glib, satirical documentary that fudges facts, makes facile points and engages in the cinematic equivalent of tabloid journalism.",bowling_for_columbine
893,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Moore provides an invaluable service by sparking debate and encouraging thought. Better still, he does all of this, and more, while remaining one of the most savagely hilarious social critics this side of Jonathan Swift.",bowling_for_columbine
894,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"It's unnerving, stimulating, likely to provoke anger and sorrow on both political sides -- and, above all, it's extremely funny.",bowling_for_columbine
895,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Moore's better at fingering problems than finding solutions. But though he only scratches the surface, at least he provides a strong itch to explore more.",bowling_for_columbine
896,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,Even those who would like to dismiss the film outright should find much to mull and debate.,bowling_for_columbine
897,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"Anything that coaxes us into thinking about why we are the way we are, even as imperfectly as Bowling for Columbine does, is an energizing change of pace.",bowling_for_columbine
898,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,This volcanically funny and seriously scary look at America's obsession with guns is meant to shake us up good. And it does.,bowling_for_columbine
899,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,There is simply no doubt that this film asks the right questions at the right time in the history of our country.,bowling_for_columbine
900,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness.,bowling_for_columbine
901,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"We need Moore's noisy, cocky energy, his passion and class consciousness; we need his shticks, we need his stones.",bowling_for_columbine
902,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"All in all, Mr. Moore has given us a lot to think about in Bowling for Columbine, and he has entertained us royally in the process.",bowling_for_columbine
903,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,"At its best, which occurs often, Michael Moore's Bowling for Columbine rekindles the muckraking, soul-searching spirit of the 'Are we a sick society?' journalism of the 1960s.",bowling_for_columbine
904,fresh,subjectivity_html/subj/2002/Bowling_for_Columbine_2002.html,Michael Moore's latest documentary about America's thirst for violence is his best film yet,bowling_for_columbine
905,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"As the two leads, Lathan and Diggs are charming and have chemistry both as friends and lovers.",brown_sugar
906,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html, understands that a generation defines its music as much as the music defines a generation.,brown_sugar
907,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,A lot more dimensional and complex than its sunny disposition would lead you to believe.,brown_sugar
908,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Lathan and Diggs carry the film with their charisma, and both exhibit sharp comic timing that makes the more hackneyed elements of the film easier to digest.",brown_sugar
909,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Brown Sugar signals director Rick Famuyiwa's emergence as an articulate, grown-up voice in African-American cinema.",brown_sugar
910,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,The obligatory break-ups and hook-ups don't seem to have much emotional impact on the characters.,brown_sugar
911,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,This is a movie that genuinely cares about its characters and does more than just march them through a series of predictable plot points.,brown_sugar
912,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Manages to deliver the familiar boy-meets-girl story in a fresh way.,brown_sugar
913,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Brown Sugar is nothing you haven't seen before, but if you're into the whole New York-based romantic comedy thing, you'll probably find it a blast.",brown_sugar
914,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,It's rare that a movie can be as intelligent as this one is in every regard except its storyline; everything that's good is ultimately scuttled by a plot that's just too boring and obvious.,brown_sugar
915,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,The plot is romantic comedy boilerplate from start to finish.,brown_sugar
916,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Guy gets girl, guy loses girl, audience falls asleep.",brown_sugar
917,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Not sweet enough to liven up its predictable story and will leave even fans of hip-hop sorely disappointed.,brown_sugar
918,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"All in all, Brown Sugar is a satisfying well-made romantic comedy that's both charming and well acted. It will guarantee to have you leaving the theater with a smile on your face.",brown_sugar
919,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Hip-hop rarely comes alive as its own fire-breathing entity in this picture.,brown_sugar
920,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Hip-hop has a history, and it's a metaphor for this love story.",brown_sugar
921,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Yo, it's The Days Of Our Lives meets Electric Boogaloo.",brown_sugar
922,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,All of the filmmakers' calculations can't rescue Brown Sugar from the curse of blandness.,brown_sugar
923,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Diggs and Lathan are among the chief reasons Brown Sugar is such a sweet and sexy film.,brown_sugar
924,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Brown Sugar admirably aspires to be more than another Best Man clone by weaving a theme throughout this funny film.,brown_sugar
925,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Lathan and Diggs have considerable personal charm, and their screen rapport makes the old story seem new.",brown_sugar
926,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Brown Sugar needed a little more flavor.,brown_sugar
927,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"A smart, sassy and exceptionally charming romantic comedy.",brown_sugar
928,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"This cheery, down-to-earth film is warm with the cozy feeling of relaxing around old friends.",brown_sugar
929,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Famuyiwa's feature deals with its subject matter in a tasteful, intelligent manner, rather than forcing us to endure every plot contrivance that the cliché-riddled genre can offer.",brown_sugar
930,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"There are times when you wish that the movie had worked a little harder to conceal its contrivances, but Brown Sugar turns out to be a sweet and enjoyable fantasy.",brown_sugar
931,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"A romantic comedy, yes, but one with characters who think and talk about their goals, and are working on hard decisions.",brown_sugar
932,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"While it's genuinely cool to hear characters talk about early rap records (Sugar Hill Gang, etc.), the constant referencing of hip-hop arcana can alienate even the savviest audiences.",brown_sugar
933,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"There's something unintentionally comic in the film's drumbeat about authenticity, given the stale plot and pornographic way the film revels in swank apartments, clothes and parties.",brown_sugar
934,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"It's predictable, but it jumps through the expected hoops with style and even some depth.",brown_sugar
935,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Predictable and cloying, though Brown Sugar is so earnest in its yearning for the days before rap went nihilistic that it summons more spirit and bite than your average formulaic romantic quadrangle.",brown_sugar
936,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,You don't have to know about music to appreciate the film's easygoing blend of comedy and romance.,brown_sugar
937,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,You could do worse than watch beautiful people making kissy-face with each other.,brown_sugar
938,fresh,subjectivity_html/subj/2002/Brown_Sugar_2002.html,Makes the sweet case that sincerity strikes the biggest romantic sparks.,brown_sugar
939,rotten,subjectivity_html/subj/2002/Brown_Sugar_2002.html,"Makes the same mistake as the music industry it criticizes, becoming so slick and watered-down it almost loses what made you love it in the first place.",brown_sugar
940,fresh,subjectivity_html/subj/2002/Bubba_Hotep_2002.html,"It irritates and saddens me that Martin Lawrence's latest vehicle can explode obnoxiously into 2,500 screens while something of Bubba Ho-Tep's clearly evident quality may end up languishing on a shelf somewhere.",bubba_hotep
941,fresh,subjectivity_html/subj/2002/Bubba_Hotep_2002.html,Bubba Ho-Tep is a wonderful film with a bravura lead performance by Bruce Campbell that doesn't deserve to leave the building until everyone is aware of it.,bubba_hotep
942,fresh,subjectivity_html/subj/2002/Bubba_Hotep_2002.html,"Combines sharp comedy, old-fashioned monster movie atmospherics, and genuine heart to create a film that's not merely about kicking undead ***, but also about dealing with regret and, ultimately, finding redemption.",bubba_hotep
943,fresh,subjectivity_html/subj/2002/Bubba_Hotep_2002.html,A zinger-filled crowd-pleaser that open-minded Elvis fans (but by no means all) will have fun with.,bubba_hotep
944,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,It's never dull and always looks good.,catch_me_if_you_can
945,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,Catch it if you can!,catch_me_if_you_can
946,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Its maker, Steven Spielberg, hasn't had so much fun in two decades, since he was schlepping Indiana Jones around the globe in search of a giant misplaced ashtray.",catch_me_if_you_can
947,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Spielberg becomes a Sinatra with this one, asking us to do nothing more than snap our fingers and come fly with him.",catch_me_if_you_can
948,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,This movie got me grinning. There's a part of us that cannot help be entertained by the sight of someone getting away with something.,catch_me_if_you_can
949,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Graças às interações entre seus personagens, o filme torna-se não apenas uma história divertida sobre uma curiosa perseguição, mas também um belo estudo de personagens.",catch_me_if_you_can
950,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"This is DiCaprio's best performance in anything ever, and easily the most watchable film of the year.",catch_me_if_you_can
951,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"This is a story that zings all the way through with originality, humour and pathos.",catch_me_if_you_can
952,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Truth is stranger than fiction, so the old saying goes. In 'Catch Me If You Can,' it's also more entertaining.",catch_me_if_you_can
953,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"A breezy, diverting, conventional, well-acted tale of two men locked in an ongoing game of cat-and-cat.",catch_me_if_you_can
954,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"All of it works smoothly under the direction of Spielberg, who does a convincing impersonation here of a director enjoying himself immensely.",catch_me_if_you_can
955,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"While it has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting, brisk delight.",catch_me_if_you_can
956,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism.,catch_me_if_you_can
957,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Does a good job of establishing a time and place, and of telling a fascinating character’s story.",catch_me_if_you_can
958,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,The film's only missteps come from the script's insistence on providing deep emotional motivation for each and every one of Abagnale's antics.,catch_me_if_you_can
959,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"The lightest, most breezy movie Steven Spielberg has made in more than a decade. And the positive change in tone here seems to have recharged him.",catch_me_if_you_can
960,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Catch Me feels capable of charming the masses with star power, a pop-induced score and sentimental moments that have become a Spielberg trademark.",catch_me_if_you_can
961,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"A reminder that beyond all the hype and recent digital glitz, Spielberg knows how to tell us about people.",catch_me_if_you_can
962,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,a roller-coaster ride of a movie,catch_me_if_you_can
963,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,A true-blue delight.,catch_me_if_you_can
964,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,The modern master of the chase sequence returns with a chase to end all chases,catch_me_if_you_can
965,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"One of the best cat-and-mouse movies to come along in a while, Leo has great fun in the role.",catch_me_if_you_can
966,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,Leonardo DiCaprio is perfectly cast. He oozes a stiff martini blend of larcenous charm and lonely-boy vulnerability.,catch_me_if_you_can
967,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"A chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody, and to belong to somebody.",catch_me_if_you_can
968,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,Mr. Spielberg and his company just want you to enjoy yourselves without feeling conned. And they succeed merrily at their noble endeavor.,catch_me_if_you_can
969,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"It's a technically superb film, shining with all the usual Spielberg flair, expertly utilizing the talents of his top-notch creative team.",catch_me_if_you_can
970,rotten,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,What begins brightly gets bogged down over 140 minutes.,catch_me_if_you_can
971,rotten,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Though Catch Me If You Can isn't badly made, the fun slowly leaks out of the movie.",catch_me_if_you_can
972,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Affirms the gifts of all involved, starting with Spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together.",catch_me_if_you_can
973,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,Catch Me if You Can is one of those deceptively slight offerings that manages to reveal more about its maker than the intended masterpieces often do.,catch_me_if_you_can
974,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"A gently funny, sweetly adventurous film that makes you feel genuinely good, that is to say, entirely unconned by false sentiment or sharp, overmanipulative Hollywood practices.",catch_me_if_you_can
975,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"That rarity of rarities, a mainstream American feel-good movie with both charm and intelligence.",catch_me_if_you_can
976,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"This breezy caper movie becomes a soulful, incisive meditation on the way we were, and the way we are.",catch_me_if_you_can
977,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"Spielberg perfectly re-creates the fashions, the mood and the trends of the '60s, and DiCaprio and Hanks have a lot of fun with their roles.",catch_me_if_you_can
978,fresh,subjectivity_html/subj/2002/Catch_Me_If_You_Can_2002.html,"The movie is engaging and well acted, though, and the Pink Panther-style credits and background music are worth the price of admission.",catch_me_if_you_can
979,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Films are made of little moments. Changing Lanes tries for more. It doesn't reach them, but the effort is gratefully received.",changing_lanes
980,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"One of those movies where you walk out of the theater not feeling cheated exactly, but feeling pandered to, which, in the end, might be all the more infuriating.",changing_lanes
981,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Changing Lanes is an anomaly for a Hollywood movie; it’s a well-written and occasionally challenging social drama that actually has something interesting to say.,changing_lanes
982,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Director Roger Michell does so many of the little things right that it’s difficult not to cuss him out severely for bungling the big stuff.,changing_lanes
983,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Director Roger Michell mounts this thriller as an action-packed, sometimes tongue-in-cheek celebrity death match.",changing_lanes
984,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Inside the film’s conflict-powered plot there is a decent moral trying to get out, but it’s not that, it’s the tension that keeps you in your seat. Affleck and Jackson are good sparring partners.",changing_lanes
985,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Roger Michell, who did an appealing job directing Persuasion and Notting Hill in England, gets too artsy in his American debut.",changing_lanes
986,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,A compelling story featuring warring heroes who earn our respect while trying our patience.,changing_lanes
987,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"The story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture. Much of the way, though, this is a refreshingly novel ride.",changing_lanes
988,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,That a high-profile movie with big-name actors could inspire such philosophical reflection is impressive.,changing_lanes
989,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Roger Michell (Notting Hill) directs a morality thriller.,changing_lanes
990,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,…passable enough for a shoot-out in the o.k. court house of life type of flick. Strictly middle of the road.,changing_lanes
991,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"One of the best films I have ever seen, constantly pulling the rug from underneath us, seeing things from new sides, plunging deeper, getting more intense.",changing_lanes
992,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Despite some serious script problems, the film works, which may have as much to do with the timeliness of the subject matter -- the forgotten art of common courtesy -- as the skill of the director and the efforts of a good cast.",changing_lanes
993,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"One of those rare films that come by once in a while with flawless amounts of acting, direction, story and pace.",changing_lanes
994,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"When so many Hollywood films actively discourage higher brain functions, you have to give Changing Lanes credit for giving you food for thought.",changing_lanes
995,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"An inventive, absorbing movie that's as hard to classify as it is hard to resist.",changing_lanes
996,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Succeeds both as taut drama and as a thought-provoking
examination of how ordinary people struggle with ethical dilemmas
in their everyday lives.",changing_lanes
997,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Fantastic!,changing_lanes
998,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Buy popcorn. Take nothing seriously and enjoy the ride.,changing_lanes
999,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Rarely have I seen a film so willing to champion the fallibility of the human heart.,changing_lanes
1000,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,There’s something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers.,changing_lanes
1001,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,A provocative and engaging morality tale of the sort we're not accustomed to seeing at the local multiplex.,changing_lanes
1002,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,The movie's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness.,changing_lanes
1003,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,A frustrating yet deeply watchable melodrama that makes you think it's a tougher picture than it is.,changing_lanes
1004,rotten,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Despite slick production values and director Roger Michell's tick-tock pacing, the final effect is like having two guys yelling in your face for two hours.",changing_lanes
1005,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"Directed with purpose and finesse by England's Roger Mitchell, who handily makes the move from pleasing, relatively lightweight commercial fare such as Notting Hill to commercial fare with real thematic heft.",changing_lanes
1006,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,You never know where Changing Lanes is going to take you but it's a heck of a ride. Samuel L. Jackson is one of the best actors there is.,changing_lanes
1007,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"A teasing drama whose relentless good-deed/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting, less symmetrical, less obviously cross-shaped creation.",changing_lanes
1008,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"It pulls the rug out from under you, just when you're ready to hate one character, or really sympathize with another character, something happens to send you off in different direction.",changing_lanes
1009,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"A seething, searing tragedy of unmannerliness.",changing_lanes
1010,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"In addition to gluing you to the edge of your seat, Changing Lanes is also a film of freshness, imagination and insight.",changing_lanes
1011,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,Although dampened by intermittent preachiness and an unconvincingly pat and uplifting resolution  Changing Lanes nevertheless taps into emotions so convincing it elevates the movie above its own shortcomings.,changing_lanes
1012,fresh,subjectivity_html/subj/2002/Changing_Lanes_2002.html,"It is slickly made, with excellent production values, quality acting and an intelligent script.",changing_lanes
1013,rotten,subjectivity_html/subj/2002/Charly_2002.html,"The film is old-fashioned, occasionally charming and as subtle as boldface.",charly
1014,rotten,subjectivity_html/subj/2002/Charly_2002.html,"Imagine the CleanFlicks version of 'Love Story,' with Ali MacGraw's profanities replaced by romance-novel platitudes.",charly
1015,fresh,subjectivity_html/subj/2002/Charly_2002.html,"It is a likable story, told with competence.",charly
1016,rotten,subjectivity_html/subj/2002/Charly_2002.html,"Beers, who, when she's given the right lines, can charm the paint off the wall  but the script goes wrong at several key junctures.",charly
1017,rotten,subjectivity_html/subj/2002/Charly_2002.html,The romance between the leads isn't as compelling or as believable as it should be.,charly
1018,rotten,subjectivity_html/subj/2002/Charly_2002.html,The movie is too amateurishly square to make the most of its own ironic implications.,charly
1019,rotten,subjectivity_html/subj/2002/Charly_2002.html,Charly comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions.,charly
1020,rotten,subjectivity_html/subj/2002/Charly_2002.html,"If religious films aren't your bailiwick, stay away. Otherwise, this could be a passable date film.",charly
1021,fresh,subjectivity_html/subj/2002/Cherish_2002.html,An imaginative comedy/thriller.,cherish
1022,fresh,subjectivity_html/subj/2002/Cherish_2002.html,"While Cherish doesn't completely survive its tonal transformation from dark comedy to suspense thriller, it's got just enough charm and appealing character quirks to forgive that still serious problem.",cherish
1023,rotten,subjectivity_html/subj/2002/Cherish_2002.html,Somehow both wildly implausible and strangely conventional.,cherish
1024,fresh,subjectivity_html/subj/2002/Cherish_2002.html,A mischievous visual style and oodles of charm make 'Cherish' a very good (but not great) movie.,cherish
1025,rotten,subjectivity_html/subj/2002/Cherish_2002.html,An extraordinarily silly thriller.,cherish
1026,rotten,subjectivity_html/subj/2002/Cherish_2002.html,A peculiar misfire that even Tunney can't save.,cherish
1027,rotten,subjectivity_html/subj/2002/Cherish_2002.html,Cherish is a dud -- a romantic comedy that's not the least bit romantic and only mildly funny.,cherish
1028,fresh,subjectivity_html/subj/2002/Cherish_2002.html,As off-putting and mysteriously endearing as its heroine.,cherish
1029,rotten,subjectivity_html/subj/2002/Cherish_2002.html,Cherish would've worked a lot better had it been a short film.,cherish
1030,fresh,subjectivity_html/subj/2002/Cherish_2002.html,You'll be entertained and utterly engrossed in this deceptively challenging little thriller.,cherish
1031,fresh,subjectivity_html/subj/2002/Cherish_2002.html,"Tunney is allowed to build an uncommonly human character, an almost real-live girl complete with trouble and hope.",cherish
1032,rotten,subjectivity_html/subj/2002/Cherish_2002.html,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,cherish
1033,rotten,subjectivity_html/subj/2002/Cherish_2002.html,"Not always too whimsical for its own good (but enough to do harm), this strange hybrid of crime thriller, quirky character study, third-rate romance and female empowerment fantasy never really finds the tonal or thematic glue it needs.",cherish
1034,rotten,subjectivity_html/subj/2002/Cherish_2002.html,"It's best to avoid imprisonment with the dull, nerdy folks that inhabit Cherish.",cherish
1035,fresh,subjectivity_html/subj/2002/Cherish_2002.html,Although it doesn't always hang together -- violence and whimsy don't combine easily -- Cherish certainly isn't dull.,cherish
1036,fresh,subjectivity_html/subj/2002/Cherish_2002.html,"Drama-thriller-romance with lite music and heavy subtext is a slight near miss, but still fascinating.",cherish
1037,fresh,subjectivity_html/subj/2002/Cherish_2002.html,"Armed with a rad '80s soundtrack and a winning cast (including indie rocker Liz Phair), Cherish is an ingenious low-budget thriller.",cherish
1038,fresh,subjectivity_html/subj/2002/Cherish_2002.html,"The directing and story are disjointed, flaws that have to be laid squarely on Taylor's doorstep. But the actors make this worth a peek.",cherish
1039,rotten,subjectivity_html/subj/2002/Cherish_2002.html,"A film that presents an interesting, even sexy premise then ruins itself with too many contrivances and goofy situations.",cherish
1040,rotten,subjectivity_html/subj/2002/Cherish_2002.html,"The idea is more interesting than the screenplay, which lags badly in the middle and lurches between not-very-funny comedy, unconvincing dramatics and some last-minute action strongly reminiscent of Run Lola Run.",cherish
1041,rotten,subjectivity_html/subj/2002/Cherish_2002.html,"Feels aimless for much of its running time, until late in the film when a tidal wave of plot arrives, leaving questions in its wake.",cherish
