,index,date,time,tweet,language,parse,Category
1946,1946,26/02/2022,03:27:37,ukrainerussiawar doesnt stop week could spiral wwiii,en,ukrainerussiawar doesnt stop week could spiral wwiii,_
1947,1947,26/02/2022,03:27:25,mr joe bid en called super power country's crimes human being👇👇 wwiii putin worldwar3 russiaukraineconflict nato stopwarrussia unitednations worldwariii,en,mr joe bid en called super power country's crimes human being👇👇 wwiii putin worldwar3 russiaukraineconflict nato stopwarrussia unitednations worldwariii,_
1948,1948,26/02/2022,03:27:14,"2022 prominsing one end covid19 , year web3 look us now, verge wwiii didnt enough 💩already centralized power few, destroying lives many ukraineunderattack stopwar",en,"2022 prominsing one end covid19 , year web3 look us now, verge wwiii didnt enough 💩already centralized power few, destroying lives many ukraineunderattack stopwar",_
1949,1949,26/02/2022,03:27:05,russiaukrainewar comparison military power russia ukraine wwiii ukrainerussia ukraineunderattack,en,russiaukrainewar comparison military power russia ukraine wwiii ukrainerussia ukraineunderattack,_
1950,1950,26/02/2022,03:26:48,war never solution; aggravation benjamin disraeli war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en,war never solution; aggravation benjamin disraeli war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,_
1951,1951,26/02/2022,03:26:00,literally ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii putin ยูเครน freeukraine,en,literally ukraine ukraineunderattack russiaukrainewar westandwithukraine worldwar3 wwiii putin ยูเครน freeukraine,_
1952,1952,26/02/2022,03:25:55,"leadership quality, position wwiii ukraine ukraineunderattack russiaukrainewar kyiv ukrainerussia",en,"leadership quality, position wwiii ukraine ukraineunderattack russiaukrainewar kyiv ukrainerussia",_
1953,1953,26/02/2022,03:25:49,war never lasting solution problem p j abdul kalam war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird,en,war never lasting solution problem p j abdul kalam war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird,_
1954,1954,26/02/2022,03:25:45,russian troop unable beat ukraine moment finding hard russia helpukraine ukraine wwiii,en,russian troop unable beat ukraine moment finding hard russia helpukraine ukraine wwiii,_
1955,1955,26/02/2022,03:25:38,ali_ha55an_17 bacuse muslim wwiii putin worldwar3 russiaukraineconflict nato stopwarrussia unitednations,en,ali_ha55an_17 bacuse muslim wwiii putin worldwar3 russiaukraineconflict nato stopwarrussia unitednations,_
1956,1956,26/02/2022,03:23:09,bowtellpeter 22 putin started wwiii sooner realise better effective way stop waking send nato forces secure ukraine borders asap putin stopped xi move taiwan nato deescalation strategyputin's xi's escalation,en,bowtellpeter 22 putin started wwiii sooner realise better effective way stop waking send nato forces secure ukraine borders asap putin stopped xi move taiwan nato deescalation strategyputin's xi's escalation,_
1957,1957,26/02/2022,03:23:01,biden handling situation seriously professionally seen anything like lifetime ukraineunderattack joebiden wwiii,en,biden handling situation seriously professionally seen anything like lifetime ukraineunderattack joebiden wwiii,_
1958,1958,26/02/2022,03:22:33,eight years ukraine constantly shelling ethnic russians socalled 'president' zelensky ignoring sending funny tweets population vlad removing ww3 wwiii putin ukraine china russiaukrainewar,en,eight years ukraine constantly shelling ethnic russians socalled 'president' zelensky ignoring sending funny tweets population vlad removing ww3 wwiii putin ukraine china russiaukrainewar,_
1959,1959,26/02/2022,03:21:48,meanwhile taliban russia ukraine russiaukrainewar wwiii,en,meanwhile taliban russia ukraine russiaukrainewar wwiii,_
1960,1960,26/02/2022,03:21:45,🚨russia attacking building ukraine kyivkiev missile wwiii nato ukrainerussia ukrainewar,en,🚨russia attacking building ukraine kyivkiev missile wwiii nato ukrainerussia ukrainewar,_
1961,1961,26/02/2022,03:21:44,"nexta_tv poetine kiev wwiii nato west join forces ukraine vladimir putin war criminal, like hitler world trust communist dictator defeat them, fight freedom ukraineinvasion ukrainewar zelensky deafspraak",en,"nexta_tv poetine kiev wwiii nato west join forces ukraine vladimir putin war criminal, like hitler world trust communist dictator defeat them, fight freedom ukraineinvasion ukrainewar zelensky deafspraak",_
1962,1962,26/02/2022,03:21:16,huh lowkey mind games👏 shame world people calling super power worldwariii russiaukrainewar russiaukraineconflict wwiii,en,huh lowkey mind games👏 shame world people calling super power worldwariii russiaukrainewar russiaukraineconflict wwiii,_
1963,1963,26/02/2022,03:20:43,"dogfight russian ukrainian jets vasylkiv ukrainian jet flew low town minutes later vasylkiv remains ukrainian control failed russian airborne landing, ukrainian air force still skies ukrainerussia wwiii",en,"dogfight russian ukrainian jets vasylkiv ukrainian jet flew low town minutes later vasylkiv remains ukrainian control failed russian airborne landing, ukrainian air force still skies ukrainerussia wwiii",_
1964,1964,26/02/2022,03:20:37,"makomboreroh wins war ripple effects lives decades; centuries theyve come together, look political solution post covid, world trying heal global economy devastation, now, another new year 2022, already talking wwiii",en,"makomboreroh wins war ripple effects lives decades; centuries theyve come together, look political solution post covid, world trying heal global economy devastation, now, another new year 2022, already talking wwiii",_
1965,1965,26/02/2022,03:20:07,"war, whichever side may call victor, winners, losers neville chamberlain war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturday",en,"war, whichever side may call victor, winners, losers neville chamberlain war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturday",_
1966,1966,26/02/2022,03:20:05,children ukraine trying survive war nomore stopthewar wwiii war childrenofthewar pain ukraine πολεμος πολεμος_στην_ουκρανια,en,children ukraine trying survive war nomore stopthewar wwiii war childrenofthewar pain ukraine πολεμος πολεμος_στην_ουκρανια,_
1967,1967,26/02/2022,03:20:00,philiptreacy bus flowers hats russia show support ukraine 🇺🇦 stop need effect man street stop war istandwithukraine banrussiafromswift helpukraine defeatputin eu kiev worldwar3 wwiii warinukraine,en,philiptreacy bus flowers hats russia show support ukraine 🇺🇦 stop need effect man street stop war istandwithukraine banrussiafromswift helpukraine defeatputin eu kiev worldwar3 wwiii warinukraine,_
1968,1968,26/02/2022,03:19:51,russiaukraine war ugandacranes forward stuck ukraine conflictorusiaucrania freeukraine wwiii faroukmiya,en,russiaukraine war ugandacranes forward stuck ukraine conflictorusiaucrania freeukraine wwiii faroukmiya,_
1969,1969,26/02/2022,03:19:49,guess trump right media fakenews wwiii,en,guess trump right media fakenews wwiii,_
1970,1970,26/02/2022,03:19:39,think wwiii knocking door notwarinukraine,en,think wwiii knocking door notwarinukraine,_
1971,1971,26/02/2022,03:19:10,preparing wwiii,en,preparing wwiii,_
1972,1972,26/02/2022,03:19:08,"unless nation's life faces peril, war murder mustafa kemal ataturk war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird",en,"unless nation's life faces peril, war murder mustafa kemal ataturk war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird",_
1973,1973,26/02/2022,03:18:48,open borders all‼wwiii worldwar3,en,open borders all‼wwiii worldwar3,_
1974,1974,26/02/2022,03:18:44,true leader🔥🔥🔥 wwiii ukraineunderattack ukrainecrisis ukraynarusya ukrainian,en,true leader🔥🔥🔥 wwiii ukraineunderattack ukrainecrisis ukraynarusya ukrainian,_
1975,1975,26/02/2022,03:18:40,"worst thing war is, can't actually feel unless war wwiii conflictorusiaucrania memes",en,"worst thing war is, can't actually feel unless war wwiii conflictorusiaucrania memes",_
1976,1976,26/02/2022,03:18:01,"mrpotus mrkremlinrussia_e please keep wwiii video games movies, actually one wants try real life⚠️ ukraine russia russiaukrainewar",en,"mrpotus mrkremlinrussia_e please keep wwiii video games movies, actually one wants try real life⚠️ ukraine russia russiaukrainewar",_
1977,1977,26/02/2022,03:17:45,double standard worldwariii worldwar3 wwiii ukrainerussia russiaukraine,en,double standard worldwariii worldwar3 wwiii ukrainerussia russiaukraine,_
1978,1978,26/02/2022,03:17:39,"look hypocrite concerned ukrainian people less damage done russians, palestinians, syria's, ugyria people, pathetic sound, wwiii israel banrussiafromswift hypocrisy standwithjustice",en,"look hypocrite concerned ukrainian people less damage done russians, palestinians, syria's, ugyria people, pathetic sound, wwiii israel banrussiafromswift hypocrisy standwithjustice",_
1979,1979,26/02/2022,03:17:31,"ukrainian military deploying multiplerocket launchers heavily urbanised areas use population de facto human shields sooner russia takes back theirs, better ww3 wwiii putin china ukraine russiaukrainewar",en,"ukrainian military deploying multiplerocket launchers heavily urbanised areas use population de facto human shields sooner russia takes back theirs, better ww3 wwiii putin china ukraine russiaukrainewar",_
1980,1980,26/02/2022,03:17:31,poland opened borders ukrainians lebanese students studying ukraine ‼⁉️ humans cold borders‼ wwiii worldwar3,en,poland opened borders ukrainians lebanese students studying ukraine ‼⁉️ humans cold borders‼ wwiii worldwar3,_
1981,1981,26/02/2022,03:17:06,"first wish see plague mankind, war, banished earth george washington war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation bird",en,"first wish see plague mankind, war, banished earth george washington war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation bird",_
1982,1982,26/02/2022,03:17:01,"image let's quarrel truce we, russiaukraine stop making life hopeless hell fighting wwiii ukraine ukraineunderattack peacenotwar stopputin",en,"image let's quarrel truce we, russiaukraine stop making life hopeless hell fighting wwiii ukraine ukraineunderattack peacenotwar stopputin",_
1983,1983,26/02/2022,03:17:00,ukraine invasion happened last 24 hours russian forces target kyiv bankersupdates ukraineunderattack russiaukrainewar russia putin ukrainerussia ukrainewar breaking news kyivunderattack nato wwiii,en,ukraine invasion happened last 24 hours russian forces target kyiv bankersupdates ukraineunderattack russiaukrainewar russia putin ukrainerussia ukrainewar breaking news kyivunderattack nato wwiii,_
1984,1984,26/02/2022,03:16:51,tell we're wwii grindr wwiii,en,tell we're wwii grindr wwiii,_
1985,1985,26/02/2022,03:16:10,"putin saying sweden finland join nato, face similar consequences people russia need remove putin starts wwiii putin putinisawarcriminal ukraineunderattack ukrainerussia",en,"putin saying sweden finland join nato, face similar consequences people russia need remove putin starts wwiii putin putinisawarcriminal ukraineunderattack ukrainerussia",_
1986,1986,26/02/2022,03:15:06,adolf hitler watching putin hell ukraine ukrainian gaddafi nato putin worldwar3 wwiii,en,adolf hitler watching putin hell ukraine ukrainian gaddafi nato putin worldwar3 wwiii,_
1987,1987,26/02/2022,03:14:45,"must concentrate merely negative expulsion war postive affirmation peace martin luther king, jr war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war",en,"must concentrate merely negative expulsion war postive affirmation peace martin luther king, jr war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war",_
1988,1988,26/02/2022,03:14:34,stop putin killing innocents wwiii ukrainerussiacrisis,en,stop putin killing innocents wwiii ukrainerussiacrisis,_
1989,1989,26/02/2022,03:13:40,stand putin kill innocent people thing west actually doesthey say peace justice shit dear terrorist state israel kills innocent palestine arab countries putin wwiii fuckisreal,en,stand putin kill innocent people thing west actually doesthey say peace justice shit dear terrorist state israel kills innocent palestine arab countries putin wwiii fuckisreal,_
1990,1990,26/02/2022,03:12:49,nato already pumping weapons ukraine reports foreign mercenary units fighting ukraine's side surprised wake russia escalating theatre war putin warned ukrainerussiacrisis ukrainian russiainvasion nato wwiii,en,nato already pumping weapons ukraine reports foreign mercenary units fighting ukraine's side surprised wake russia escalating theatre war putin warned ukrainerussiacrisis ukrainian russiainvasion nato wwiii,_
1991,1991,26/02/2022,03:12:42,world war 3 b gai magar abi tk tm na aye🥺 wwiii,en,world war 3 b gai magar abi tk tm na aye🥺 wwiii,_
1992,1992,26/02/2022,03:12:31,mankind must put end war war puts end mankind john f kennedy war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching bird,en,mankind must put end war war puts end mankind john f kennedy war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching bird,_
1993,1993,26/02/2022,03:12:02,taliban china energy wwiii chinaexposed russiaukrainewar,en,taliban china energy wwiii chinaexposed russiaukrainewar,_
1994,1994,26/02/2022,03:11:43,may profit war punished life next 🙏🏼 wwiii,en,may profit war punished life next 🙏🏼 wwiii,_
1995,1995,26/02/2022,03:11:21,"worldwar3 wwiii stopwar bombs costing 100,000 plane costs 100,000,000 flying cost 40,000 hour kill people living less 1 day"" shit call war "" worldwar3",en,"worldwar3 wwiii stopwar bombs costing 100,000 plane costs 100,000,000 flying cost 40,000 hour kill people living less 1 day"" shit call war "" worldwar3",_
1996,1996,26/02/2022,03:09:55,"ukrainian border guards surrendered island zmeyinyi alive sound ukraine government declared dead heroic resistance even awarded 'purple' hearts, posthumously russianinvasion russiaukraine worldwar3 wwiii",en,"ukrainian border guards surrendered island zmeyinyi alive sound ukraine government declared dead heroic resistance even awarded 'purple' hearts, posthumously russianinvasion russiaukraine worldwar3 wwiii",_
1997,1997,26/02/2022,03:09:01,russian ambassador dublin commutes wwiii stopthewar russiaukraineconflict,en,russian ambassador dublin commutes wwiii stopthewar russiaukraineconflict,_
1998,1998,26/02/2022,03:09:00,ukraine share deep yet hilarious image wwiii ukrainerussia,en,ukraine share deep yet hilarious image wwiii ukrainerussia,_
1999,1999,26/02/2022,03:08:23,missing gentleman 🥲 russiaukrainewar worldwar3 wwiii,en,missing gentleman 🥲 russiaukrainewar worldwar3 wwiii,_
2000,2000,26/02/2022,03:08:07,ya allah save innocent people 💔 ukrainerussia ukraineunderattack ukrainewar ukrain wwiii russia russianinvasion,en,ya allah save innocent people 💔 ukrainerussia ukraineunderattack ukrainewar ukrain wwiii russia russianinvasion,_
2001,2001,26/02/2022,03:07:04,living killed war isaac asimov war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,en,living killed war isaac asimov war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes,_
2002,2002,26/02/2022,03:06:55,america frozen russians bank assets nearly one trillion dollars wwiii ukrainerussia,en,america frozen russians bank assets nearly one trillion dollars wwiii ukrainerussia,_
2003,2003,26/02/2022,03:06:15,"exactly powerful nations capable dealing russia choose sanctions, military power want wwiii",en,"exactly powerful nations capable dealing russia choose sanctions, military power want wwiii",_
2004,2004,26/02/2022,03:06:00,"wwiii alot weapons spending, business people's life waiting china much spend support russia",en,"wwiii alot weapons spending, business people's life waiting china much spend support russia",_
2005,2005,26/02/2022,03:05:51,breaking another destroyed column occupants ukraineunderattack wwiii,en,breaking another destroyed column occupants ukraineunderattack wwiii,_
2006,2006,26/02/2022,03:05:33,love example women setting 🙏 feminism wwiii worldwar3 ukraineunderattack ukrainerussia ukrainewar,en,love example women setting 🙏 feminism wwiii worldwar3 ukraineunderattack ukrainerussia ukrainewar,_
2007,2007,26/02/2022,03:05:26,"russia ukraine war eiffel tower lit ukraine's flag colours show solidarity, france sends weapon warhit country russiaukrainewar ukrainerussiacrisis worldwar3 wwiii",en,"russia ukraine war eiffel tower lit ukraine's flag colours show solidarity, france sends weapon warhit country russiaukrainewar ukrainerussiacrisis worldwar3 wwiii",_
2008,2008,26/02/2022,03:04:06,"strong wellarmed army needed win war, war condemning wars like make us realize much owe indianarmy🇮🇳 ❤️ 22 stopthewar wwiii peacenotwar",en,"strong wellarmed army needed win war, war condemning wars like make us realize much owe indianarmy🇮🇳 ❤️ 22 stopthewar wwiii peacenotwar",_
2009,2009,26/02/2022,03:04:00,full mobilization ukrainian makes age 1860 serve military 🪖 banned 🚫 leaving ukraine wwiii ukrainerussia,en,full mobilization ukrainian makes age 1860 serve military 🪖 banned 🚫 leaving ukraine wwiii ukrainerussia,_
2010,2010,26/02/2022,03:03:56,aliens come save ukraine 👽👽👽 wwiii ww3 ukrainerussia ukraineinvasion russianinvasion stopputin stoprussia,en,aliens come save ukraine 👽👽👽 wwiii ww3 ukrainerussia ukraineinvasion russianinvasion stopputin stoprussia,_
2011,2011,26/02/2022,03:03:46,tylerscrypto maybe guys dont get wwiii imminent even fuers sipping champagne dubai right soon shit pants price bitcoin absolutely unimportant soon,en,tylerscrypto maybe guys dont get wwiii imminent even fuers sipping champagne dubai right soon shit pants price bitcoin absolutely unimportant soon,_
2012,2012,26/02/2022,03:03:20,"gm friends end war, war end us h g wells war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes",en,"gm friends end war, war end us h g wells war ukrainewillresist ukraine ukrainerussiacrisis ukrainerussiaconflict ukraineinvasion putin peace nato worldwar3 wwiii ww3 theend war owls saturdaymotivation birdwatching birding bird eyes",_
2013,2013,26/02/2022,03:02:21,russiaukraine war live kyiv struck two missiles wwiii worldwar3 worldwariii ukraine ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukraineconflict russiaukraine russiaukrainewar ukrainecrisis,en,russiaukraine war live kyiv struck two missiles wwiii worldwar3 worldwariii ukraine ukrainerussiacrisis ukraineconflict russiaukraineconflict russiaukraineconflict russiaukraine russiaukrainewar ukrainecrisis,_
2014,2014,26/02/2022,03:01:26,"hard believe saints us l1 long ago, million miles ahead us although see whats going ukraine right seems irrelevant ncfc wwiii",en,"hard believe saints us l1 long ago, million miles ahead us although see whats going ukraine right seems irrelevant ncfc wwiii",_
2015,2015,26/02/2022,03:00:20,war always bad humanity peace better world 🌍 coldwar wwiii russians ukrainians sendnatotoukraine,en,war always bad humanity peace better world 🌍 coldwar wwiii russians ukrainians sendnatotoukraine,_
2016,2016,26/02/2022,03:00:19,"real politician bravest soldier world man, keep going 💪🏻👊🏻 victory 🙏🏻 ukraineunderattack zelenskiy ukrainerussia freeukraine ukrainewar wwiii putinisawarcriminal putin",en,"real politician bravest soldier world man, keep going 💪🏻👊🏻 victory 🙏🏻 ukraineunderattack zelenskiy ukrainerussia freeukraine ukrainewar wwiii putinisawarcriminal putin",_
2017,2017,26/02/2022,03:00:14,"hear details victory, hard distinguish defeat winners war… russiaukrainewar russiaukraineconflict balakotairstrike wwiii",en,"hear details victory, hard distinguish defeat winners war… russiaukrainewar russiaukraineconflict balakotairstrike wwiii",_
2018,2018,26/02/2022,03:00:13,"mabdullahgul bbcworld sir us , allies pakistani governments 1 thing similar promise never fullfils 🤣 wwiii",en,"mabdullahgul bbcworld sir us , allies pakistani governments 1 thing similar promise never fullfils 🤣 wwiii",_
2019,2019,26/02/2022,03:00:07,told mom world war 3 happen said chala phone wwiii,en,told mom world war 3 happen said chala phone wwiii,_
2020,2020,26/02/2022,02:58:56,yeah life's get expensive energycrisis wwiii,en,yeah life's get expensive energycrisis wwiii,_
2021,2021,26/02/2022,02:58:34,"ww3 wwiii russianinvasion yeah ghost kyiv rumor debunked head,",en,"ww3 wwiii russianinvasion yeah ghost kyiv rumor debunked head,",_
2022,2022,26/02/2022,02:58:17,maybe naledi pandor knows russia want groove south africa worldwar3 naledipandor wwiii,en,maybe naledi pandor knows russia want groove south africa worldwar3 naledipandor wwiii,_
2023,2023,26/02/2022,02:57:26,russiaukrainewar indian news channels similar reporting destruction war pakistan china war happens india republic zeenews aajtak timesnow ndtvindia abpnews indiansinukraine indian newsupdates journalism indiatoday wwiii,en,russiaukrainewar indian news channels similar reporting destruction war pakistan china war happens india republic zeenews aajtak timesnow ndtvindia abpnews indiansinukraine indian newsupdates journalism indiatoday wwiii,_
2024,2024,26/02/2022,02:57:01,chad putin wwiii,en,chad putin wwiii,_
2025,2025,26/02/2022,02:56:44,"bar jerusalem, israel war started ukraine russia wwiii",en,"bar jerusalem, israel war started ukraine russia wwiii",_
2026,2026,26/02/2022,02:55:51,"shock here, thousands miles away, can't imagine must feel there, home destroyed, people getting hurt, vanity one russian narcissistic psychopath putinisawarcriminal russiaukrainewar wwiii freeukraine standwithukriane 🇺🇦",en,"shock here, thousands miles away, can't imagine must feel there, home destroyed, people getting hurt, vanity one russian narcissistic psychopath putinisawarcriminal russiaukrainewar wwiii freeukraine standwithukriane 🇺🇦",_
2027,2027,26/02/2022,02:55:31,meantime ukraineinvasion wwiii kiev,en,meantime ukraineinvasion wwiii kiev,_
2028,2028,26/02/2022,02:54:58,"multiple videos social media russian military fuel, food stuck highways ukraine zelenskyy russia putin wwiii",en,"multiple videos social media russian military fuel, food stuck highways ukraine zelenskyy russia putin wwiii",_
2029,2029,26/02/2022,02:54:19,breaking update 🇷🇺 mod latest melitopol controlled 🇷🇺 forces ◾retreating nationalist battalions blown electrical substations bridges behind russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,en,breaking update 🇷🇺 mod latest melitopol controlled 🇷🇺 forces ◾retreating nationalist battalions blown electrical substations bridges behind russiaukraineconflict ukrainecrisis ukrainerussiacrisis russia wwiii russiaukrainecrisis,_
2030,2030,26/02/2022,02:53:38,india china russia vs ukraine war russiaukraineconflict worldwar3 wwiii,en,india china russia vs ukraine war russiaukraineconflict worldwar3 wwiii,_
2031,2031,26/02/2022,02:53:32,"worthy people saved indian respected unworthy ones respected, orgy famine wwiii warinukraine worldwar3 death sant shri asharamji bapu great saint framed fake case conspiracyexposed",en,"worthy people saved indian respected unworthy ones respected, orgy famine wwiii warinukraine worldwar3 death sant shri asharamji bapu great saint framed fake case conspiracyexposed",_
2032,2032,26/02/2022,02:53:13,"mtvne slg__x piersmorgan yes point,announcing intend launch surprise first strike nato engages knowing second strike capabilities makes little sense calling natos bluff showing cards isnt winning strategy game thermonuclear poker wwiii",en,"mtvne slg__x piersmorgan yes point,announcing intend launch surprise first strike nato engages knowing second strike capabilities makes little sense calling natos bluff showing cards isnt winning strategy game thermonuclear poker wwiii",_
2033,2033,26/02/2022,02:52:37,somethingbetterthansex fighting ukraine lot better sex wwiii there'll nobody left sex standwithukriane standwithukraine ukraineinvasion ukraineunderattack russiaukrainewar worldwar3 stoprussia stopputin putinisawarcriminal,en,somethingbetterthansex fighting ukraine lot better sex wwiii there'll nobody left sex standwithukriane standwithukraine ukraineinvasion ukraineunderattack russiaukrainewar worldwar3 stoprussia stopputin putinisawarcriminal,_
2034,2034,26/02/2022,02:52:31,hypocracy west ukrainerussia russiaukraineconflict worldwar3 wwiii worldwariii,en,hypocracy west ukrainerussia russiaukraineconflict worldwar3 wwiii worldwariii,_
2035,2035,26/02/2022,02:52:14,abcnews sort madman would give hos untrained civilians assault rifle encourage fight russian army outnumbers army double option stop war simply joining nato madman ukraine wwiii,en,abcnews sort madman would give hos untrained civilians assault rifle encourage fight russian army outnumbers army double option stop war simply joining nato madman ukraine wwiii,_
2036,2036,26/02/2022,02:51:33,"photo real, historians write wwiii official started ukrainewar ukraine ουκρανία",en,"photo real, historians write wwiii official started ukrainewar ukraine ουκρανία",_
2037,2037,26/02/2022,02:50:48,looking teacher told ww3 happen water wwiii worldwar3,en,looking teacher told ww3 happen water wwiii worldwar3,_
2038,2038,26/02/2022,02:50:29,"play codm think youre soldier, think changing clip codm changing real life start learning unalive wwiii drafting comes",en,"play codm think youre soldier, think changing clip codm changing real life start learning unalive wwiii drafting comes",_
2039,2039,26/02/2022,02:49:51,"two different conflicts, similar moment despair crowds tried push baby safety train kiev, ukraine similar moment also took place afghanistan 2021, baby handed us soldiers ukraina wwiii worldwar3 stopwar russiaukraineconflict",en,"two different conflicts, similar moment despair crowds tried push baby safety train kiev, ukraine similar moment also took place afghanistan 2021, baby handed us soldiers ukraina wwiii worldwar3 stopwar russiaukraineconflict",_
2040,2040,26/02/2022,02:49:31,"putin preventing whole world worst brutal wwiii could sparked us nato invasion russian soil ukraine, finland sweden",en,"putin preventing whole world worst brutal wwiii could sparked us nato invasion russian soil ukraine, finland sweden",_
2041,2041,26/02/2022,02:48:31,"russian leaders trying convince people attacking ukraine rockets, artillery aviation strikes russian people fools know lied standwithukriane ukraine russiaukrainewar wwiii propagandalive",en,"russian leaders trying convince people attacking ukraine rockets, artillery aviation strikes russian people fools know lied standwithukriane ukraine russiaukrainewar wwiii propagandalive",_
2042,2042,26/02/2022,02:47:40,naona chinese boys wanaenda put jogging pants ready wwiii,en,naona chinese boys wanaenda put jogging pants ready wwiii,_
2043,2043,26/02/2022,02:47:27,ukraineunderattack wwiii ukrainewar ukrainerussia modidisasterforindia modisfailedforeignpolicy day3 stoprussianaggression listen careless modiji zoo_bear,en,ukraineunderattack wwiii ukrainewar ukrainerussia modidisasterforindia modisfailedforeignpolicy day3 stoprussianaggression listen careless modiji zoo_bear,_
2044,2044,26/02/2022,02:47:25,"misinterpretationyou know, thing btw, happened covid19 anyway 🧐😷 covid biden bidenisadisgrace corona covid_19 pandemic russiaukrainewar putin china northkorea iran ww3 wwiii americafirst usa israel istandwithisrael ukraine war",en,"misinterpretationyou know, thing btw, happened covid19 anyway 🧐😷 covid biden bidenisadisgrace corona covid_19 pandemic russiaukrainewar putin china northkorea iran ww3 wwiii americafirst usa israel istandwithisrael ukraine war",_
2045,2045,26/02/2022,02:47:21,"circumstances happening ukraine remind gaza,kashmir,and syriatheir sobs peace, separation individuals loved ones,women widowed,orphaning innocent childrenif end war, war end us russiaukrainewar wwiii unitednations",en,"circumstances happening ukraine remind gaza,kashmir,and syriatheir sobs peace, separation individuals loved ones,women widowed,orphaning innocent childrenif end war, war end us russiaukrainewar wwiii unitednations",_
2046,2046,26/02/2022,02:47:21,time stone island wearers stand counted isnt russiaukrainewar wwiii,en,time stone island wearers stand counted isnt russiaukrainewar wwiii,_
2047,2047,26/02/2022,02:46:55,"satan's children world ruled wealthy satanic, psychotic elite via amazon wwiii worldwariii worldwar3 ww3 nuclearweapons kremlin",en,"satan's children world ruled wealthy satanic, psychotic elite via amazon wwiii worldwariii worldwar3 ww3 nuclearweapons kremlin",_
2048,2048,26/02/2022,02:46:20,putins war lead nuclearwar 💥 russiaukrainewar wwiii 💥,en,putins war lead nuclearwar 💥 russiaukrainewar wwiii 💥,_
2049,2049,26/02/2022,02:46:19,"seo helps rank higher search results gain visibility online, making potential customers likely click site boosting conversions sales watch👇 wwiii nft kisumu county governor ukraine mbelepamoja masculinitysaturday odmdeclaration",en,"seo helps rank higher search results gain visibility online, making potential customers likely click site boosting conversions sales watch👇 wwiii nft kisumu county governor ukraine mbelepamoja masculinitysaturday odmdeclaration",_
2050,2050,26/02/2022,02:46:19,stand position kashmir disputed territory deployed india russian ambassador's clear reply india wwiii russiaukraineconflict modisfailedforeignpolicy dhangus1 bhagwasevak,en,stand position kashmir disputed territory deployed india russian ambassador's clear reply india wwiii russiaukraineconflict modisfailedforeignpolicy dhangus1 bhagwasevak,_
2051,2051,26/02/2022,02:46:14,crazy world live wwiii istandwithukraine,en,crazy world live wwiii istandwithukraine,_
