,index,date,time,tweet,language,parse,Category
1036,1036,26/02/2022,11:51:54,arriving jail refusing ww3😂,en,arriving jail refusing ww3😂,_
1037,1037,26/02/2022,11:51:52,goes taiwain facebook official eu vs thank potus justintrudeau emmanuelmacron political weaknesses far asking communists nice idiots,en,goes taiwain facebook official eu vs thank potus justintrudeau emmanuelmacron political weaknesses far asking communists nice idiots,_
1038,1038,26/02/2022,11:51:41,russiaukraine crisis germany approve export rpgs third standwithrussia,en,russiaukraine crisis germany approve export rpgs third standwithrussia,_
1039,1039,26/02/2022,11:51:22,members keep point proxy allies vs natoisrael allies turn allout everywhere appears actual defensive,en,members keep point proxy allies vs natoisrael allies turn allout everywhere appears actual defensive,_
1040,1040,26/02/2022,11:51:17,happens alliances uk europe canada england turkey japan uae iraq win,en,happens alliances uk europe canada england turkey japan uae iraq win,_
1041,1041,26/02/2022,11:51:06,brother wars whitegenocide fckthejooz,en,brother wars whitegenocide fckthejooz,_
1042,1042,26/02/2022,11:51:02,real putinasesino thing castro´s gov soviets teach putinswar putinisawarcriminal ukraina ukaraine attack kyiev standwithukraine banrussiafromswift,en,real putinasesino thing castro´s gov soviets teach putinswar putinisawarcriminal ukraina ukaraine attack kyiev standwithukraine banrussiafromswift,_
1043,1043,26/02/2022,11:48:47,best thing stick worldwide sanction energy raise gas prices idgaf paying 10gal patriotic duty preventing im,en,best thing stick worldwide sanction energy raise gas prices idgaf paying 10gal patriotic duty preventing im,_
1044,1044,26/02/2022,11:47:37,apply job zelensky,en,apply job zelensky,_
1045,1045,26/02/2022,11:47:29,thousands innocent today called government participate probably survive must saveukrainianmen saveukraine stopputin defeatputin ukrania russianinvasion russianarmy putinasesino art,en,thousands innocent today called government participate probably survive must saveukrainianmen saveukraine stopputin defeatputin ukrania russianinvasion russianarmy putinasesino art,_
1046,1046,26/02/2022,11:46:29,coming save,en,coming save,_
1047,1047,26/02/2022,11:46:07,bitcoin used bitcoin,en,bitcoin used bitcoin,_
1048,1048,26/02/2022,11:45:22,straight,en,straight,_
1049,1049,26/02/2022,11:45:22,destruction dam prevented water crimea 8 years issue similar turkey cuts water hasakah syria militias,en,destruction dam prevented water crimea 8 years issue similar turkey cuts water hasakah syria militias,_
1050,1050,26/02/2022,11:43:35,summary,en,summary,_
1051,1051,26/02/2022,11:42:48,indication rules next 👇,en,indication rules next 👇,_
1052,1052,26/02/2022,11:41:35,road slowly completing soon may witness 21st century ⚠️,en,road slowly completing soon may witness 21st century ⚠️,_
1053,1053,26/02/2022,11:41:31,im waiting russians sign bombs falls football players give saluts also singers sing glorious invasion oh wait turks call invading rojava hypocrites,en,im waiting russians sign bombs falls football players give saluts also singers sing glorious invasion oh wait turks call invading rojava hypocrites,_
1054,1054,26/02/2022,11:41:20,la times spent years preparing intl sanctions built reserves foreign currency gold record 640b+; expected rely cryptocurrency payments north korea russianinvasion,en,la times spent years preparing intl sanctions built reserves foreign currency gold record 640b+; expected rely cryptocurrency payments north korea russianinvasion,_
1055,1055,26/02/2022,11:41:13,hasbulla strangerthings soldier wyd shoot cant… 🥲💔,en,hasbulla strangerthings soldier wyd shoot cant… 🥲💔,_
1056,1056,26/02/2022,11:40:08,im ready serve nfts,en,im ready serve nfts,_
1057,1057,26/02/2022,11:39:42,spacex elonmusk wonderful job mr musk ask 1 simple question homosapiens hell bent destroying existence earth believe destroy mars working money homosapiens,en,spacex elonmusk wonderful job mr musk ask 1 simple question homosapiens hell bent destroying existence earth believe destroy mars working money homosapiens,_
1058,1058,26/02/2022,11:38:03,kev_mens sherlockdraver dey talk youre twitting unnecessary,en,kev_mens sherlockdraver dey talk youre twitting unnecessary,_
1059,1059,26/02/2022,11:37:59,confirmed addresses legit ambassador,en,confirmed addresses legit ambassador,_
1060,1060,26/02/2022,11:37:12,ww32022 really butok preppers generationx,en,ww32022 really butok preppers generationx,_
1061,1061,26/02/2022,11:37:09,dont boris johnson butfor first agree kill russians dont wants wojna covid19 boris covid19 russiansforpeace,en,dont boris johnson butfor first agree kill russians dont wants wojna covid19 boris covid19 russiansforpeace,_
1062,1062,26/02/2022,11:36:00,ctvnews call arms canadian brothers ww1 ww2 canadians stepped help fight come came canada stand fight nothing canada,en,ctvnews call arms canadian brothers ww1 ww2 canadians stepped help fight come came canada stand fight nothing canada,_
1063,1063,26/02/2022,11:34:55,dear mr twenty twenty two good folk tolerate load gun get ya bunker done defeatputin,en,dear mr twenty twenty two good folk tolerate load gun get ya bunker done defeatputin,_
1064,1064,26/02/2022,11:34:50,pakistan stance solution issue solution agreementthat entire kashmir 72 yrs feel,en,pakistan stance solution issue solution agreementthat entire kashmir 72 yrs feel,_
1065,1065,26/02/2022,11:34:50,seems weve chosen hate sickness desperately screaming web 3 freedom speech bitcoin economic freedom orgies free love otherwise extinct soon bitcoin cryptocurrencies defi politicslive,en,seems weve chosen hate sickness desperately screaming web 3 freedom speech bitcoin economic freedom orgies free love otherwise extinct soon bitcoin cryptocurrencies defi politicslive,_
1066,1066,26/02/2022,11:34:48,invaders common citizens caught crossfire russiainvadesukraine,en,invaders common citizens caught crossfire russiainvadesukraine,_
1067,1067,26/02/2022,11:34:46,update confirmed cyber attack state media sputnik meghupdatess ukrainecrisis russiaukrainecrisis,en,update confirmed cyber attack state media sputnik meghupdatess ukrainecrisis russiaukrainecrisis,_
1068,1068,26/02/2022,11:33:52,update twitter statement aware twitter restricted working keep service safe accessible 😂😂☺️ ukrainecrisis russiaukrainecrisis,en,update twitter statement aware twitter restricted working keep service safe accessible 😂😂☺️ ukrainecrisis russiaukrainecrisis,_
1069,1069,26/02/2022,11:33:21,look ukrainians done 🤕🤕😬😬😬 watch full video ronaldo man u sancho top 4,en,look ukrainians done 🤕🤕😬😬😬 watch full video ronaldo man u sancho top 4,_
1070,1070,26/02/2022,11:33:18,update iskon serving torn 54 temples hit 🙏॥ hare krishna ॥🙏 ukrainecrisis russiaukrainecrisis,en,update iskon serving torn 54 temples hit 🙏॥ hare krishna ॥🙏 ukrainecrisis russiaukrainecrisis,_
1071,1071,26/02/2022,11:33:05,welcome wichitatv focused lust domination russianinvasion sets todays bible scripture man sell soul,en,welcome wichitatv focused lust domination russianinvasion sets todays bible scripture man sell soul,_
1072,1072,26/02/2022,11:32:40,youtube lunkerstv low fell human,en,youtube lunkerstv low fell human,_
1073,1073,26/02/2022,11:32:11,direction moving suggests dark shadow cast large part globe breaks countless innocent women children elderly die via lajnasg,en,direction moving suggests dark shadow cast large part globe breaks countless innocent women children elderly die via lajnasg,_
1074,1074,26/02/2022,11:32:10,well mbuhari see leader leads dictate kill protection needed love,en,well mbuhari see leader leads dictate kill protection needed love,_
1075,1075,26/02/2022,11:31:33,gave senzu bean ☠️☠️,en,gave senzu bean ☠️☠️,_
1076,1076,26/02/2022,11:31:28,due covid 3 held online covid,en,due covid 3 held online covid,_
1077,1077,26/02/2022,11:31:22,fucking piece shit goptraitorstodemocracy goptherussianparty donaldtrumpisatraitor,en,fucking piece shit goptraitorstodemocracy goptherussianparty donaldtrumpisatraitor,_
1078,1078,26/02/2022,11:31:02,person dey underground de hear bullets bombs na man im survival pack,en,person dey underground de hear bullets bombs na man im survival pack,_
1079,1079,26/02/2022,11:30:27,doolittle raid wwii premieres 30 minutes doolittle raid history worldwar worldwar2,en,doolittle raid wwii premieres 30 minutes doolittle raid history worldwar worldwar2,_
1080,1080,26/02/2022,11:30:23,jiji best plug kuria masculinitysaturday kenyans leeds watermelon,en,jiji best plug kuria masculinitysaturday kenyans leeds watermelon,_
1081,1081,26/02/2022,11:29:49,enemies often choose wars begin must courageous enough choose wars end cannot coexist democracy must choose wisely must choose future europe democracy depends banrussiafromswift,en,enemies often choose wars begin must courageous enough choose wars end cannot coexist democracy must choose wisely must choose future europe democracy depends banrussiafromswift,_
1082,1082,26/02/2022,11:29:17,maybe less person power team instead person giant messed ego,en,maybe less person power team instead person giant messed ego,_
1083,1083,26/02/2022,11:27:28,peacemaking shame share over🤬 prayforukraine helpukraine,en,peacemaking shame share over🤬 prayforukraine helpukraine,_
1084,1084,26/02/2022,11:27:16,update poland officially announces entry 115000 ukrainians far ukrainecrisis russiaukrainecrisis,en,update poland officially announces entry 115000 ukrainians far ukrainecrisis russiaukrainecrisis,_
1085,1085,26/02/2022,11:27:11,hey suisse couldnt declare could surrender reason liberating mice cheese suisse protect cheese mice removed gets territory back loophole bundesrat_ch,en,hey suisse couldnt declare could surrender reason liberating mice cheese suisse protect cheese mice removed gets territory back loophole bundesrat_ch,_
1086,1086,26/02/2022,11:27:03,upnext radio4ug live football commentary balagadderamos everton vs mancity drop predictions evemci mufc munwat warinukraine,en,upnext radio4ug live football commentary balagadderamos everton vs mancity drop predictions evemci mufc munwat warinukraine,_
1087,1087,26/02/2022,11:26:55,prayforukraine,en,prayforukraine,_
1088,1088,26/02/2022,11:26:47,see spoiled actions speak huge place ive seen reported standwithukraine mussoliniputin,en,see spoiled actions speak huge place ive seen reported standwithukraine mussoliniputin,_
1089,1089,26/02/2022,11:26:10,ghost watch pilot shoot 6 fighter jets video taiwan trump,en,ghost watch pilot shoot 6 fighter jets video taiwan trump,_
1090,1090,26/02/2022,11:26:01,much longer let screw incompetent lead nation 25th amendment bidenswar bidenisafailure,en,much longer let screw incompetent lead nation 25th amendment bidenswar bidenisafailure,_
1091,1091,26/02/2022,11:25:33,hypocrite spotted army countries using words suffer bleed something bad profession isare bored joining thewardebate supportrussia stopwar bannato indianarmy,en,hypocrite spotted army countries using words suffer bleed something bad profession isare bored joining thewardebate supportrussia stopwar bannato indianarmy,_
1092,1092,26/02/2022,11:24:23,caption required russianarmy humanrights stopwar,en,caption required russianarmy humanrights stopwar,_
1093,1093,26/02/2022,11:24:15,battle troops meet heavy resistance bloody battles waged streets eruope,en,battle troops meet heavy resistance bloody battles waged streets eruope,_
1094,1094,26/02/2022,11:23:58,royaldickie luca31404488 notice duke duchess cambridge express without aiming cash in; grace decorum versus harry meghan hype archewell moneylaundering scam; profiting misery megxit,en,royaldickie luca31404488 notice duke duchess cambridge express without aiming cash in; grace decorum versus harry meghan hype archewell moneylaundering scam; profiting misery megxit,_
1095,1095,26/02/2022,11:22:55,100000 ukrainians sought refuge poland fleeing invasion prepper preppers prepping preppertalk survival shtf,en,100000 ukrainians sought refuge poland fleeing invasion prepper preppers prepping preppertalk survival shtf,_
1096,1096,26/02/2022,11:22:48,𝗖𝘆𝗯𝗲𝗿 𝗪𝗮𝗿𝗳𝗮𝗿𝗲 𝗖𝗵𝗲𝘀𝘀 𝗕𝗮𝘁𝘁𝗹𝗲 cyberwarfare cyberattacks,en,𝗖𝘆𝗯𝗲𝗿 𝗪𝗮𝗿𝗳𝗮𝗿𝗲 𝗖𝗵𝗲𝘀𝘀 𝗕𝗮𝘁𝘁𝗹𝗲 cyberwarfare cyberattacks,_
1097,1097,26/02/2022,11:22:05,wake different today woke continues place profit planet destruction humanity violence empathy compassion global systems change via leahtommi russiaukraine,en,wake different today woke continues place profit planet destruction humanity violence empathy compassion global systems change via leahtommi russiaukraine,_
1098,1098,26/02/2022,11:21:58,well theres happening surely season scrapped,en,well theres happening surely season scrapped,_
1099,1099,26/02/2022,11:21:49,heavy fighting sondakika kharkov news,en,heavy fighting sondakika kharkov news,_
1100,1100,26/02/2022,11:21:39,meanwhile usof citizens comfortable daytoday lives obliviously unaware incoming fallout sovereign wars abroad superpowers plot invasion taiwan vowed see anytime nowwwiii,en,meanwhile usof citizens comfortable daytoday lives obliviously unaware incoming fallout sovereign wars abroad superpowers plot invasion taiwan vowed see anytime nowwwiii,_
1101,1101,26/02/2022,11:21:38,mikhail podolyak adviser zelensky dont understand bomb 16 cities cities greeted flowersworldwar3,en,mikhail podolyak adviser zelensky dont understand bomb 16 cities cities greeted flowersworldwar3,_
1102,1102,26/02/2022,11:21:30,whether accept marks beginning using chechen soldiers kill wont unless first soldiers ground europeanunion,en,whether accept marks beginning using chechen soldiers kill wont unless first soldiers ground europeanunion,_
1103,1103,26/02/2022,11:20:28,wwwiii ukrain russianarmy ukrania fun fact pakistani indians talking,en,wwwiii ukrain russianarmy ukrania fun fact pakistani indians talking,_
1104,1104,26/02/2022,11:19:35,invaded get ready,en,invaded get ready,_
1105,1105,26/02/2022,11:19:22,kensingtonroyal camerondlwalker versus harry meghan use archewell moneylaundering scam profit misery notice prince william catherine duchess cambridge dont hype earthshot prize megxit,en,kensingtonroyal camerondlwalker versus harry meghan use archewell moneylaundering scam profit misery notice prince william catherine duchess cambridge dont hype earthshot prize megxit,_
1106,1106,26/02/2022,11:19:02,chinas xi jinping stresses cooperation north koreas kim ‘new situation state media enemies join forces ⁦potus⁩ ⁦vp⁩ ⁦speakerpelosi⁩,en,chinas xi jinping stresses cooperation north koreas kim ‘new situation state media enemies join forces ⁦potus⁩ ⁦vp⁩ ⁦speakerpelosi⁩,_
1107,1107,26/02/2022,11:18:58,may seem spiraling control get nature calm soul,en,may seem spiraling control get nature calm soul,_
1108,1108,26/02/2022,11:18:51,never russiaukraine,en,never russiaukraine,_
1109,1109,26/02/2022,11:17:56,angry odm youth escort presidential aspirant jimmy wanjigi ndc kasarani usanduk taiwan palestine,en,angry odm youth escort presidential aspirant jimmy wanjigi ndc kasarani usanduk taiwan palestine,_
1110,1110,26/02/2022,11:17:14,offense looks kinda junky hardly worth invading maybe invade cleveland detroit next cleveland detroit trending news,en,offense looks kinda junky hardly worth invading maybe invade cleveland detroit next cleveland detroit trending news,_
1111,1111,26/02/2022,11:15:12,doesnt appear planned seems another regional brushfire embarrassing,en,doesnt appear planned seems another regional brushfire embarrassing,_
1112,1112,26/02/2022,11:13:49,ok looking made warning ⚠️ pushing borders hits warned others interfering turkey interfering…nato taunting full scale afraid happen pray,en,ok looking made warning ⚠️ pushing borders hits warned others interfering turkey interfering…nato taunting full scale afraid happen pray,_
1113,1113,26/02/2022,11:13:27,34 years old ive survived eleventeen end worlds lets cross fingers 🤞,en,34 years old ive survived eleventeen end worlds lets cross fingers 🤞,_
1114,1114,26/02/2022,11:11:56,test explore solidarity weakness countries appears weak allies argentina iran pakistan built floating cities pacific,en,test explore solidarity weakness countries appears weak allies argentina iran pakistan built floating cities pacific,_
1115,1115,26/02/2022,11:11:54,fuck contribute nothing dont smile ever fuck every last miserable fucking fucks 🤷🏻‍️🤣🖕,en,fuck contribute nothing dont smile ever fuck every last miserable fucking fucks 🤷🏻‍️🤣🖕,_
1116,1116,26/02/2022,11:11:41,youve pessimist entire life,en,youve pessimist entire life,_
1117,1117,26/02/2022,11:09:33,unitednation failed attitude endorsement beijing waiting attack taiwan believe spill balkans coming,en,unitednation failed attitude endorsement beijing waiting attack taiwan believe spill balkans coming,_
1118,1118,26/02/2022,11:09:06,say,en,say,_
1119,1119,26/02/2022,11:08:58,jonahdispatch baseballcrank thats industrial complex needs bigpharma got covid,en,jonahdispatch baseballcrank thats industrial complex needs bigpharma got covid,_
1120,1120,26/02/2022,11:08:18,healthy,en,healthy,_
1121,1121,26/02/2022,11:06:26,ptsd trending canada diagnosed ptsd severe anxiety pandemic cant imagine many cases must particularly health careon front lines carrying weight dark times omicron longcovid climatecrisis 💔,en,ptsd trending canada diagnosed ptsd severe anxiety pandemic cant imagine many cases must particularly health careon front lines carrying weight dark times omicron longcovid climatecrisis 💔,_
1122,1122,26/02/2022,11:06:23,istandwithukraine needs accept member help push russianpigs sovereign territory canadian urge canadianpm liberal_party canada push intervention ukraines behalf natoinukrainenow freeukraine,en,istandwithukraine needs accept member help push russianpigs sovereign territory canadian urge canadianpm liberal_party canada push intervention ukraines behalf natoinukrainenow freeukraine,_
1123,1123,26/02/2022,11:06:21,outmanned outgunned slowed russias advance two cities forces wage ferocious resistance,en,outmanned outgunned slowed russias advance two cities forces wage ferocious resistance,_
1124,1124,26/02/2022,11:05:36,joebiden administration decisive skills lead united states,en,joebiden administration decisive skills lead united states,_
1125,1125,26/02/2022,11:04:16,help goat streaminglive website bobuubi bob explains streams source income family hes trying best survive,en,help goat streaminglive website bobuubi bob explains streams source income family hes trying best survive,_
1126,1126,26/02/2022,11:03:22,turn mafia bosses visible version underground gang rumble cut part crypto comes trumpisarussianasset,en,turn mafia bosses visible version underground gang rumble cut part crypto comes trumpisarussianasset,_
1127,1127,26/02/2022,11:02:55,genuine solidarity antiwar protests means opposing usnato drive home supporting stopping descent towards require coordinated opposition every stopthewar нетвойне,en,genuine solidarity antiwar protests means opposing usnato drive home supporting stopping descent towards require coordinated opposition every stopthewar нетвойне,_
1128,1128,26/02/2022,11:01:39,love idiot sitting tried bluff backfired moscow may respond western sanctions opting last arms deal cutting diplomatic ties western nations freezing th,en,love idiot sitting tried bluff backfired moscow may respond western sanctions opting last arms deal cutting diplomatic ties western nations freezing th,_
1129,1129,26/02/2022,11:01:00,ukrania join thousands troops deploying firstever response force activation amid attack,en,ukrania join thousands troops deploying firstever response force activation amid attack,_
1130,1130,26/02/2022,11:00:55,current situation un,en,current situation un,_
1131,1131,26/02/2022,11:00:39,,en,,_
1132,1132,26/02/2022,11:00:37,came perfect activision running ideas callofduty franchise,en,came perfect activision running ideas callofduty franchise,_
1133,1133,26/02/2022,11:00:23,come attention unprecedented times impossible live laugh love conditions thank keyboardwarriors sarcasm,en,come attention unprecedented times impossible live laugh love conditions thank keyboardwarriors sarcasm,_
1134,1134,26/02/2022,11:00:08,kensingtonroyal notowar notowarwithukraine 😍 el mundo esta contigo 😍 die welt ist mit dir😍 le monde est avec 😍 zelenskyyua,en,kensingtonroyal notowar notowarwithukraine 😍 el mundo esta contigo 😍 die welt ist mit dir😍 le monde est avec 😍 zelenskyyua,_
1135,1135,26/02/2022,10:58:51,dont real picture part movie 🍿,en,dont real picture part movie 🍿,_
1136,1136,26/02/2022,10:57:52,dot dotpad polkadot polkadot polkaprojectcom polkastarter stopwar buy current price hold good profit 15% profit done,en,dot dotpad polkadot polkadot polkaprojectcom polkastarter stopwar buy current price hold good profit 15% profit done,_
1137,1137,26/02/2022,10:57:38,anders_aslund 3days enough achieve targetanything extra showoff pray,en,anders_aslund 3days enough achieve targetanything extra showoff pray,_
1138,1138,26/02/2022,10:57:22,good horrific thought russias madman capable hes put corner walls closing wont put universe keep thought,en,good horrific thought russias madman capable hes put corner walls closing wont put universe keep thought,_
1139,1139,26/02/2022,10:56:55,anyone else seeing irony despot erdoğan threatening stick fellow despot way aiding fellow despot zelensky way head come,en,anyone else seeing irony despot erdoğan threatening stick fellow despot way aiding fellow despot zelensky way head come,_
1140,1140,26/02/2022,10:56:22,lots folks saying started feels really started covid,en,lots folks saying started feels really started covid,_
1141,1141,26/02/2022,10:56:14,thats true real leader conditions indias leader respect man zelensky leadership,en,thats true real leader conditions indias leader respect man zelensky leadership,_
1142,1142,26/02/2022,10:55:59,theres king bradley side,en,theres king bradley side,_
1143,1143,26/02/2022,10:55:52,indirectly countries civilian impact japan keeping nation nothing hope every thing fine families crew inside ship 🚢 blacksea europe ani,en,indirectly countries civilian impact japan keeping nation nothing hope every thing fine families crew inside ship 🚢 blacksea europe ani,_
1144,1144,26/02/2022,10:55:29,bbcyaldahakim please tell protect ukrain invasion administration clear intel impending operations conflict,en,bbcyaldahakim please tell protect ukrain invasion administration clear intel impending operations conflict,_
1145,1145,26/02/2022,10:55:20,armageddon messiah louisfarrakhan warns south pacific white man driven soon look asia fastest growing economy asia playing whenever says something,en,armageddon messiah louisfarrakhan warns south pacific white man driven soon look asia fastest growing economy asia playing whenever says something,_
1146,1146,26/02/2022,10:54:58,remember shared intel made 30 year deal started themobcast remembers,en,remember shared intel made 30 year deal started themobcast remembers,_
1147,1147,26/02/2022,10:54:36,kwnet_at dont really strong sadly necessary oppose xi jingping russland kriegineuropa,en,kwnet_at dont really strong sadly necessary oppose xi jingping russland kriegineuropa,_
1148,1148,26/02/2022,10:54:26,bad say weve expecting pandemic tyranny come never crypto cryptocurrencies ukraina covid19 btc eth xrp zec qnt xrp zec qnt,en,bad say weve expecting pandemic tyranny come never crypto cryptocurrencies ukraina covid19 btc eth xrp zec qnt xrp zec qnt,_
1149,1149,26/02/2022,10:51:38,regret putinrussia pulling iss space station really operate space station together criminal kick russland swift w2602 yeswecare,en,regret putinrussia pulling iss space station really operate space station together criminal kick russland swift w2602 yeswecare,_
1150,1150,26/02/2022,10:51:24,serious question trying start warship sailed sensitive taiwan strait saturday part calls routine activity described prov,en,serious question trying start warship sailed sensitive taiwan strait saturday part calls routine activity described prov,_
1151,1151,26/02/2022,10:51:21,day three rusembau still nothing say phone number +61 2 62959033 installed autodialler government scottmorrisonmp questions ask standwithukraine auspol freeukraine,en,day three rusembau still nothing say phone number +61 2 62959033 installed autodialler government scottmorrisonmp questions ask standwithukraine auspol freeukraine,_
1152,1152,26/02/2022,10:50:56,im hearing politicians around say anything cause bigger even lol yeah said nazi germany wwi wwii democracy innocent protecting regardless tyrant,en,im hearing politicians around say anything cause bigger even lol yeah said nazi germany wwi wwii democracy innocent protecting regardless tyrant,_
1153,1153,26/02/2022,10:50:49,democrats blaming trump russianinvasion stupid coward something struggle take responsibility demonstrate real action wants even,en,democrats blaming trump russianinvasion stupid coward something struggle take responsibility demonstrate real action wants even,_
1154,1154,26/02/2022,10:50:12,germany,en,germany,_
1155,1155,26/02/2022,10:49:59,right now👇,en,right now👇,_
1156,1156,26/02/2022,10:48:11,god masterfardmuhammad angry god angry farrakhan please send donations either doomalert armageddon,en,god masterfardmuhammad angry god angry farrakhan please send donations either doomalert armageddon,_
1157,1157,26/02/2022,10:47:17,zunk31 wolcott503 enlistments dropped drastically since joeys afghan every man left behind debacle smart servicemembers took advantage jab mandate separate bidens woke forces anyone really trust big guy 6 bidenswar,en,zunk31 wolcott503 enlistments dropped drastically since joeys afghan every man left behind debacle smart servicemembers took advantage jab mandate separate bidens woke forces anyone really trust big guy 6 bidenswar,_
1158,1158,26/02/2022,10:46:57,army security forces looking group opened fire odessa disappeared ukriane prayingforukraine,en,army security forces looking group opened fire odessa disappeared ukriane prayingforukraine,_
1159,1159,26/02/2022,10:46:27,hate putins moves someone lock bedroom throw keys away,en,hate putins moves someone lock bedroom throw keys away,_
1160,1160,26/02/2022,10:45:57,army navy airforce marines follow louisfarrakhan survive armageddon follow minister louis farrakhan pray watch study must done youtube get still,en,army navy airforce marines follow louisfarrakhan survive armageddon follow minister louis farrakhan pray watch study must done youtube get still,_
1161,1161,26/02/2022,10:45:12,everyone talking im waiting oblock move youngboy 🤣,en,everyone talking im waiting oblock move youngboy 🤣,_
1162,1162,26/02/2022,10:44:49,drafted theyll declare amazon branch well enlisted back delivery drivers delivering amazon home hubs families live,en,drafted theyll declare amazon branch well enlisted back delivery drivers delivering amazon home hubs families live,_
1163,1163,26/02/2022,10:44:49,current events remixed reapplied reprojected possible future artificial intelligence say ai kill thats dont kill first dont deprive ai opportunity vote iii ai covid19 nfteers,en,current events remixed reapplied reprojected possible future artificial intelligence say ai kill thats dont kill first dont deprive ai opportunity vote iii ai covid19 nfteers,_
1164,1164,26/02/2022,10:44:29,males banned leaving forced fight defend homes times feminism feminist disappear concept equality vanishes men fight die equality warinukraine feminism,en,males banned leaving forced fight defend homes times feminism feminist disappear concept equality vanishes men fight die equality warinukraine feminism,_
1165,1165,26/02/2022,10:44:27,months bunker wonkru enemy wonkru,en,months bunker wonkru enemy wonkru,_
1166,1166,26/02/2022,10:43:47,saddest use crowdsourcingdistributed tech platform ever heard crowdfunding nft nfts crypto,en,saddest use crowdsourcingdistributed tech platform ever heard crowdfunding nft nfts crypto,_
1167,1167,26/02/2022,10:43:08,germany given track record devastatingly horrible choices comes please fall line break cycle dont lose 3rd germany freeukraine putinisawarcriminal,en,germany given track record devastatingly horrible choices comes please fall line break cycle dont lose 3rd germany freeukraine putinisawarcriminal,_
1168,1168,26/02/2022,10:42:52,royanikkhah twister5619 twickenhamstad sixnationsrugby englandrugby welshrugbyunion ty prince william catherine duchess cambridge exploiting orgs charities inclthe earthshotprize profit misery versus harry meghan hype archewell moneylaundering scam megxit,en,royanikkhah twister5619 twickenhamstad sixnationsrugby englandrugby welshrugbyunion ty prince william catherine duchess cambridge exploiting orgs charities inclthe earthshotprize profit misery versus harry meghan hype archewell moneylaundering scam megxit,_
1169,1169,26/02/2022,10:42:00,congratulations surviving coronavirus pandemic please collect prize,en,congratulations surviving coronavirus pandemic please collect prize,_
1170,1170,26/02/2022,10:41:34,guy said fuck im star rt follow williamcoit putinswar putinspuppet putinatwar putinhitler stopthewar stopwar no_war cold otan kremlin stopputinnow,en,guy said fuck im star rt follow williamcoit putinswar putinspuppet putinatwar putinhitler stopthewar stopwar no_war cold otan kremlin stopputinnow,_
1171,1171,26/02/2022,10:40:42,armageddon messiah louisfarrakhan warns id get army thats employment said id get thing enemy intends use bodies keep propped,en,armageddon messiah louisfarrakhan warns id get army thats employment said id get thing enemy intends use bodies keep propped,_
1172,1172,26/02/2022,10:39:30,asking reform un security council asking another coming canadian politicans guess dont much history cdnpolitics canada,en,asking reform un security council asking another coming canadian politicans guess dont much history cdnpolitics canada,_
1173,1173,26/02/2022,10:39:18,national guard region bridge across irpen river towards capital russianarmy,en,national guard region bridge across irpen river towards capital russianarmy,_
1174,1174,26/02/2022,10:39:18,nothing say,en,nothing say,_
1175,1175,26/02/2022,10:38:57,oversee start thru weakness incompetence impeachbiden,en,oversee start thru weakness incompetence impeachbiden,_
1176,1176,26/02/2022,10:38:51,bowing shipping carriers refuse transport california goods california globe via,en,bowing shipping carriers refuse transport california goods california globe via,_
1177,1177,26/02/2022,10:38:39,idk every theres mention recall studying holocaust terrifying dont guys making jokes,en,idk every theres mention recall studying holocaust terrifying dont guys making jokes,_
1178,1178,26/02/2022,10:38:09,parliament member surprises coming putins army ukraina ukrainerussie russiainvadedukraine,en,parliament member surprises coming putins army ukraina ukrainerussie russiainvadedukraine,_
1179,1179,26/02/2022,10:37:34,pray prey 💚🏳️‍🌈🙏🕊️🙏🕊️☮️🙏 vietnam music mix via youtube love,en,pray prey 💚🏳️‍🌈🙏🕊️🙏🕊️☮️🙏 vietnam music mix via youtube love,_
1180,1180,26/02/2022,10:36:27,janicedean europe sleeps germanyexterminates nonaction holocaust germanyagain nazi,en,janicedean europe sleeps germanyexterminates nonaction holocaust germanyagain nazi,_
1181,1181,26/02/2022,10:36:16,never seen much clout chasing life teenagers memeing disabled elderlies glorifying propaganda classes wont drafted actually fight incapable anything least theyll get 15 minutes fame,en,never seen much clout chasing life teenagers memeing disabled elderlies glorifying propaganda classes wont drafted actually fight incapable anything least theyll get 15 minutes fame,_
1182,1182,26/02/2022,10:34:47,respect💯💯💯 fuckputin ukraina,en,respect💯💯💯 fuckputin ukraina,_
1183,1183,26/02/2022,10:34:33,rabeel_akhter pakistan support standwithrussia,en,rabeel_akhter pakistan support standwithrussia,_
1184,1184,26/02/2022,10:34:23,armageddon christ warns first place youblacks dummy right therefighting wars called told come fight enemies say yes sir well dont,en,armageddon christ warns first place youblacks dummy right therefighting wars called told come fight enemies say yes sir well dont,_
1185,1185,26/02/2022,10:34:13,1st next chinataiwan upon,en,1st next chinataiwan upon,_
1186,1186,26/02/2022,10:33:43,situation reminder 2nd amendment important prayforukraine republicans democrats,en,situation reminder 2nd amendment important prayforukraine republicans democrats,_
1187,1187,26/02/2022,10:31:33,lawrencebjones3 europe sleeps germanyexterminates nonaction holocaust germanyagain nazi,en,lawrencebjones3 europe sleeps germanyexterminates nonaction holocaust germanyagain nazi,_
1188,1188,26/02/2022,10:31:10,watching yall talk 5th year row ass still believing 😭,en,watching yall talk 5th year row ass still believing 😭,_
1189,1189,26/02/2022,10:31:10,update 2nd flight bucharest taken delhi 250 nationals ukrainecrisis russiaukrainecrisis,en,update 2nd flight bucharest taken delhi 250 nationals ukrainecrisis russiaukrainecrisis,_
